Date,Q-P1,Q-P2,Q-P3,Q-P4,S-P1,S-P2,S-P3,S-P4,Total_Sales,Year,Month,DayOfWeek,DayOfMonth,WeekOfYear,Quarter,IsWeekend,Total_Quantity,Ratio_S_P1,Ratio_S_P2,Ratio_S_P3,Ratio_S_P4,AvgPrice_P1,AvgPrice_P2,AvgPrice_P3,AvgPrice_P4
2020-09-11,1675,1849,289,646,5309.75,11722.66,1566.38,4605.98,23204.77,2020,9,4,11,37,3,0,4459,0.22882148799578708,0.505183201557266,0.06750250056346174,0.19849280988348514,3.17,6.34,5.420000000000001,7.129999999999999
2020-09-12,7690,3351,4785,473,24377.3,21245.34,25934.7,3372.49,74929.83,2020,9,5,12,37,3,1,16299,0.32533505013957725,0.2835364767276264,0.3461198297126792,0.04500864342011719,3.17,6.34,5.42,7.13
2020-09-13,5645,902,3472,1742,17894.65,5718.68,18818.24,12420.46,54852.030000000006,2020,9,6,13,37,3,1,11761,0.32623496340974073,0.10425648786380376,0.3430728087912152,0.22643573993524027,3.1700000000000004,6.340000000000001,5.420000000000001,7.13
2020-09-14,3117,809,313,999,9880.89,5129.06,1696.46,7122.87,23829.28,2020,9,0,14,38,3,0,5238,0.41465331726346744,0.21524192086374414,0.07119224752069724,0.2989125143520912,3.17,6.340000000000001,5.42,7.13
2020-09-15,1666,873,5089,749,5281.22,5534.82,27582.38,5340.37,43738.79,2020,9,1,15,38,3,0,8377,0.12074453820053092,0.12654259525697897,0.6306159818321448,0.1220968847103452,3.1700000000000004,6.34,5.42,7.13
2020-09-16,7649,1336,4958,465,24247.33,8470.24,26872.36,3315.45,62905.38,2020,9,2,16,38,3,0,14408,0.38545717393329476,0.13465048617463243,0.4271869910014056,0.05270534889066722,3.1700000000000004,6.34,5.42,7.13
2020-09-17,6262,725,4690,890,19850.54,4596.5,25419.8,6345.7,56212.53999999999,2020,9,3,17,38,3,0,12567,0.3531336602117606,0.08177001074849136,0.4522087064558905,0.11288762258385764,3.17,6.34,5.42,7.13
2020-09-18,6203,346,4179,1150,19663.51,2193.64,22650.18,8199.5,52706.83,2020,9,4,18,38,3,0,11878,0.37307328101500314,0.041619653468060964,0.4297389920812919,0.1555680734356439,3.17,6.34,5.42,7.13
2020-09-19,2086,1550,4647,863,6612.62,9827.0,25186.74,6153.19,47779.55,2020,9,5,19,38,3,1,9146,0.13839854079831224,0.2056737662870412,0.5271447721881014,0.12878292072654512,3.17,6.34,5.42,7.13
2020-09-20,2186,2591,906,1458,6929.62,16426.94,4910.52,10395.54,38662.62,2020,9,6,20,38,3,1,7141,0.17923306801246267,0.42487912097007385,0.12700949909757797,0.2688783119198854,3.17,6.34,5.420000000000001,7.130000000000001
2020-09-21,6347,3865,3217,1497,20119.99,24504.1,17436.14,10673.61,72733.84,2020,9,0,21,39,3,0,14926,0.27662488327304047,0.3369009528439582,0.23972527780741398,0.1467488860755874,3.1700000000000004,6.34,5.42,7.130000000000001
2020-09-22,3747,2055,5525,895,11877.99,13028.7,29945.5,6381.35,61233.54,2020,9,1,22,39,3,0,12222,0.19397849609870668,0.21277064824277675,0.48903754380360825,0.10421331185490827,3.17,6.340000000000001,5.42,7.130000000000001
2020-09-23,7282,3770,2963,581,23083.94,23901.8,16059.46,4142.53,67187.73,2020,9,2,23,39,3,0,14596,0.34357374478941316,0.35574650311894745,0.23902370269095266,0.061656049400686704,3.17,6.34,5.42,7.13
2020-09-24,5963,430,1213,659,18902.71,2726.2,6574.46,4698.67,32902.04,2020,9,3,24,39,3,0,8265,0.5745148325149443,0.08285808417958278,0.1998192209358447,0.14280786236962814,3.17,6.34,5.42,7.13
2020-09-25,5527,2619,3145,1998,17520.59,16604.46,17045.9,14245.74,65416.69,2020,9,4,25,39,3,0,13289,0.26783057962730916,0.2538260495907084,0.26057417457226895,0.21776919620971344,3.17,6.34,5.420000000000001,7.13
2020-09-26,6030,2798,5429,1666,19115.1,17739.32,29425.18,11878.58,78158.18000000001,2020,9,5,26,39,3,1,15923,0.24456941039312835,0.22696690224874733,0.37648241041436736,0.15198127694375688,3.17,6.34,5.42,7.13
2020-09-27,7841,2658,4542,1550,24855.97,16851.72,24617.64,11051.5,77376.83,2020,9,6,27,39,3,1,16591,0.3212327256104961,0.21778767623331172,0.31815260459752615,0.14282699355866607,3.17,6.340000000000001,5.42,7.13
2020-09-28,7065,1287,1520,530,22396.05,8159.58,8238.4,3778.9,42572.93,2020,9,0,28,40,3,0,10402,0.526063157973858,0.19166122698155846,0.19351263819520995,0.08876297684937354,3.17,6.34,5.42,7.13
2020-09-29,4889,3031,5878,685,15498.13,19216.54,31858.76,4884.05,71457.48,2020,9,1,29,40,3,0,14483,0.21688604188112987,0.26892272159611563,0.44584219874532377,0.06834903777743072,3.17,6.34,5.42,7.13
2020-09-30,3682,1970,1838,1388,11671.94,12489.8,9961.96,9896.44,44020.14,2020,9,2,30,40,3,0,8878,0.2651499972512582,0.2837292203068868,0.22630459603263414,0.22481618640922088,3.17,6.34,5.42,7.130000000000001
2020-10-01,4441,2584,634,1815,14077.97,16382.56,3436.28,12940.95,46837.76,2020,10,3,1,40,4,0,9474,0.3005688145632925,0.3497724912549191,0.07336559220594666,0.2762931019758417,3.17,6.34,5.42,7.130000000000001
2020-10-02,7802,980,4616,888,24732.34,6213.2,25018.72,6331.44,62295.7,2020,10,4,2,40,4,0,14286,0.3970152032965357,0.09973722102809665,0.40161231031997396,0.1016352653553937,3.17,6.34,5.42,7.13
2020-10-03,7036,2501,690,403,22304.12,15856.34,3739.8,2873.39,44773.65,2020,10,5,3,40,4,1,10630,0.4981528197946783,0.35414445773351066,0.08352680650337867,0.06417591596843232,3.17,6.34,5.42,7.13
2020-10-04,7755,3291,1601,1135,24583.35,20864.94,8677.42,8092.55,62218.26,2020,10,6,4,40,4,1,13782,0.39511471391196085,0.335350747513672,0.13946741680014837,0.1300671217742187,3.17,6.34,5.42,7.13
2020-10-05,1601,3098,991,1709,5075.17,19641.32,5371.22,12185.17,42272.88,2020,10,0,5,41,4,0,7399,0.12005735119064517,0.46463169767472673,0.12706065922170434,0.28825029191292384,3.17,6.34,5.42,7.13
2020-10-06,3112,1448,1541,1841,9865.04,9180.32,8352.22,13126.33,40523.91,2020,10,1,6,41,4,0,7942,0.24343751627125812,0.2265408249105281,0.2061059754599198,0.32391568335829385,3.1700000000000004,6.34,5.42,7.13
2020-10-07,496,2097,4944,1564,1572.32,13294.98,26796.48,11151.32,52815.1,2020,10,2,7,41,4,0,9101,0.029770274031479634,0.2517268735645677,0.5073639924945706,0.21113885990938197,3.17,6.34,5.42,7.13
2020-10-08,5235,3811,1159,722,16594.95,24161.74,6281.78,5147.86,52186.33,2020,10,3,8,41,4,0,10927,0.31799419503153414,0.4629898289456262,0.12037213576812164,0.09864384025471803,3.17,6.340000000000001,5.42,7.13
2020-10-09,3145,3084,5770,457,9969.65,19552.56,31273.4,3258.41,64054.02,2020,10,4,9,41,4,0,12456,0.15564440764217452,0.3052510989942552,0.48823477433578727,0.05086971902778311,3.17,6.340000000000001,5.42,7.13
2020-10-10,6237,3825,5228,1670,19771.29,24250.5,28335.76,11907.1,84264.65000000001,2020,10,5,10,41,4,1,16960,0.23463326555085673,0.28778971965112293,0.33627102230888034,0.14130599248913986,3.17,6.34,5.42,7.13
2020-10-11,712,3867,1419,506,2257.04,24516.78,7690.98,3607.78,38072.58,2020,10,6,11,41,4,1,6504,0.05928255978449582,0.643948479456869,0.20200837453096163,0.09476058622767357,3.17,6.34,5.42,7.130000000000001
2020-10-12,3907,2331,5202,958,12385.19,14778.54,28194.84,6830.54,62189.11000000001,2020,10,0,12,42,4,0,12398,0.1991536781922108,0.23763871198671277,0.45337262424241154,0.1098349855786648,3.17,6.340000000000001,5.42,7.13
2020-10-13,5120,3815,5191,1211,16230.4,24187.1,28135.22,8634.43,77187.15,2020,10,1,13,42,4,0,15337,0.21027334213013438,0.31335656258846195,0.36450652731704697,0.11186356796435677,3.17,6.34,5.42,7.13
2020-10-14,6996,1801,464,955,22177.32,11418.34,2514.88,6809.15,42919.69,2020,10,2,14,42,4,0,10216,0.5167166864439142,0.2660396661765264,0.05859501781117245,0.1586486295683869,3.17,6.34,5.42,7.13
2020-10-15,605,807,3010,259,1917.85,5116.38,16314.2,1846.67,25195.1,2020,10,3,15,42,4,0,4681,0.07611995983345968,0.20307043829951063,0.6475147945433835,0.07329480732364627,3.17,6.34,5.42,7.13
2020-10-16,4856,2000,3110,1352,15393.52,12680.0,16856.2,9639.76,54569.48,2020,10,4,16,42,4,0,11318,0.2820902819671362,0.2323643179300957,0.30889427570136274,0.17665112440140532,3.17,6.34,5.42,7.13
2020-10-17,4509,498,1618,1733,14293.53,3157.32,8769.56,12356.29,38576.7,2020,10,5,17,42,4,1,8358,0.37052236194386773,0.08184525892572461,0.22732789481733792,0.32030448431306985,3.17,6.340000000000001,5.42,7.130000000000001
2020-10-18,6396,3686,320,1433,20275.32,23369.24,1734.4,10217.29,55596.25,2020,10,6,18,42,4,1,11835,0.36468862558176135,0.4203384221058075,0.03119634867459586,0.1837766036378353,3.17,6.340000000000001,5.42,7.130000000000001
2020-10-19,7136,1961,274,696,22621.12,12432.74,1485.08,4962.48,41501.42,2020,10,0,19,43,4,0,10067,0.5450685783763544,0.29957384590695935,0.03578383583019569,0.11957373988649063,3.17,6.34,5.42,7.129999999999999
2020-10-20,4348,3609,5393,1590,13783.16,22881.06,29230.06,11336.7,77230.98,2020,10,1,20,43,4,0,14940,0.17846672410475695,0.2962678966394056,0.37847583961772857,0.14678953963810898,3.17,6.340000000000001,5.42,7.130000000000001
2020-10-21,5888,1707,5456,1086,18664.96,10822.38,29571.52,7743.18,66802.04000000001,2020,10,2,21,43,4,0,14137,0.279407036072551,0.1620067291358168,0.44267390636573367,0.11591232842589837,3.17,6.34,5.42,7.13
2020-10-22,3292,810,2741,485,10435.64,5135.4,14856.22,3458.05,33885.31,2020,10,3,22,43,4,0,7328,0.30796944162529427,0.15155239836967702,0.43842656301506466,0.1020515969899641,3.17,6.34,5.42,7.130000000000001
2020-10-23,6847,1177,479,1605,21704.99,7462.18,2596.18,11443.65,43207.0,2020,10,4,23,43,4,0,10108,0.5023489249427177,0.17270766311014418,0.060087022936098314,0.26485638901103986,3.1700000000000004,6.34,5.42,7.13
2020-10-24,365,2103,4876,1388,1157.05,13333.02,26427.92,9896.44,50814.43,2020,10,5,24,43,4,1,8732,0.022770106837762424,0.26238649139624315,0.5200869123199846,0.19475648944600973,3.17,6.34,5.42,7.130000000000001
2020-10-25,1419,326,264,1598,4498.23,2066.84,1430.88,11393.74,19389.69,2020,10,6,25,43,4,1,3607,0.23199081573764202,0.1065947934185642,0.07379591937777243,0.5876184714660214,3.1699999999999995,6.340000000000001,5.420000000000001,7.13
2020-10-26,7209,2924,2261,1299,22852.53,18538.16,12254.62,9261.87,62907.18000000001,2020,10,0,26,44,4,0,13693,0.3632737948196056,0.2946906855465465,0.1948047901686262,0.14723072946522162,3.17,6.34,5.42,7.130000000000001
2020-10-27,6037,3591,348,264,19137.29,22766.94,1886.16,1882.32,45672.71,2020,10,1,27,44,4,0,10240,0.41900929460940683,0.49848016463222783,0.041297308611641395,0.04121323214672394,3.17,6.34,5.42,7.13
2020-10-28,3362,2786,4181,379,10657.54,17663.24,22661.02,2702.27,53684.07,2020,10,2,28,44,4,0,10708,0.19852332358556274,0.3290219985183687,0.4221181441720048,0.05033653372406377,3.1700000000000004,6.340000000000001,5.42,7.13
2020-10-29,5381,535,5698,909,17057.77,3391.9,30883.16,6481.17,57814.0,2020,10,3,29,44,4,0,12523,0.2950456636800775,0.0586691804753174,0.5341813401598229,0.11210381568478224,3.17,6.34,5.42,7.13
2020-10-30,7129,3311,1137,290,22598.93,20991.74,6162.54,2067.7,51820.91,2020,10,4,30,44,4,0,11867,0.4360967416434794,0.4050824271515108,0.1189199494952906,0.0399008817097191,3.17,6.340000000000001,5.42,7.129999999999999
2020-11-01,958,2401,3079,1648,3036.86,15222.34,16688.18,11750.24,46697.62,2020,11,6,1,44,4,1,8086,0.0650324363425802,0.32597678425581433,0.35736682083583704,0.2516239585657684,3.17,6.34,5.42,7.13
2020-11-02,1921,1060,5531,1589,6089.57,6720.4,29978.02,11329.57,54117.56,2020,11,0,2,45,4,0,10101,0.11252484406170567,0.12418150411807184,0.5539425650380394,0.2093510867821831,3.17,6.34,5.42,7.13
2020-11-03,4279,610,3364,1255,13564.43,3867.4,18232.88,8948.15,44612.86000000001,2020,11,1,3,45,4,0,9508,0.3040475324827863,0.0866880087938769,0.4086911262806284,0.20057333244270817,3.17,6.34,5.42,7.13
2020-11-04,7296,1431,2995,476,23128.32,9072.54,16232.9,3393.88,51827.64,2020,11,2,4,45,4,0,12198,0.446254546801668,0.17505215363848328,0.3132093222844027,0.06548397727544608,3.17,6.340000000000001,5.42,7.13
2020-11-05,2017,823,5718,1022,6393.89,5217.82,30991.56,7286.86,49890.130000000005,2020,11,3,5,45,4,0,9580,0.12815941750402335,0.10458621775489459,0.6211962165662828,0.14605814817479928,3.1700000000000004,6.34,5.42,7.13
2020-11-06,7145,3416,5505,1549,22649.65,21657.44,29837.1,11044.37,85188.56,2020,11,4,6,45,4,0,17615,0.2658766623124044,0.2542294411362277,0.3502477327941686,0.12964616375719934,3.1700000000000004,6.34,5.42,7.130000000000001
2020-11-07,3821,1785,4905,697,12112.57,11316.9,26585.1,4969.61,54984.18,2020,11,5,7,45,4,1,11208,0.22029190941830903,0.20582101979151093,0.4835045280296987,0.09038254276048129,3.17,6.34,5.42,7.13
2020-11-08,5396,3520,3853,1661,17105.32,22316.8,20883.26,11842.93,72148.31,2020,11,6,8,45,4,1,14430,0.2370855256346268,0.3093184026070742,0.28944905292999934,0.16414701882829966,3.17,6.34,5.42,7.13
2020-11-09,3864,1983,5816,624,12248.88,12572.22,31522.72,4449.12,60792.94,2020,11,0,9,46,4,0,12287,0.2014852382529945,0.20680394795843068,0.5185259998940667,0.07318481389450814,3.17,6.34,5.42,7.13
2020-11-10,4445,937,3825,1490,14090.65,5940.58,20731.5,10623.7,51386.42999999999,2020,11,1,10,46,4,0,10697,0.2742095529889895,0.11560600726689908,0.40344308799035083,0.2067413517537607,3.17,6.34,5.42,7.130000000000001
2020-11-11,2510,3649,1747,520,7956.7,23134.66,9468.74,3707.6,44267.7,2020,11,2,11,46,4,0,8426,0.17974053316526498,0.5226081318884875,0.21389726595237613,0.08375406899387138,3.17,6.34,5.42,7.13
2020-11-12,5560,1410,446,1124,17625.2,8939.4,2417.32,8014.12,36996.04,2020,11,3,12,46,4,0,8540,0.47640774526138474,0.2416312664814937,0.06533996611529234,0.21662102214182924,3.17,6.34,5.42,7.13
2020-11-13,958,2661,3865,1303,3036.86,16870.74,20948.3,9290.39,50146.29,2020,11,4,13,46,4,0,8787,0.06056001351246523,0.33643047172582463,0.4177437652915101,0.18526574947020008,3.17,6.340000000000001,5.42,7.13
2020-11-14,1716,2307,5406,1128,5439.72,14626.38,29300.52,8042.64,57409.26,2020,11,5,14,46,4,1,10557,0.09475335512075926,0.2547738814260974,0.5103796843923785,0.14009307906076476,3.17,6.34,5.42,7.13
2020-11-15,1738,1585,1653,1667,5509.46,10048.9,8959.26,11885.71,36403.33,2020,11,6,15,46,4,1,6643,0.15134494564096196,0.27604342789519526,0.24611100138366462,0.3265006250801781,3.17,6.34,5.42,7.13
2020-11-16,4307,2618,3721,530,13653.19,16598.12,20167.82,3778.9,54198.03,2020,11,0,16,47,4,0,11176,0.2519130307872814,0.3062495075928036,0.3721135251594938,0.06972393646042116,3.17,6.34,5.42,7.13
2020-11-17,4446,3998,4091,1442,14093.82,25347.32,22173.22,10281.46,71895.82,2020,11,1,17,47,4,0,13977,0.19603114617790016,0.3525562404045186,0.3084076376067482,0.14300497581083293,3.17,6.34,5.42,7.129999999999999
2020-11-18,7111,2251,4797,807,22541.87,14271.34,25999.74,5753.91,68566.86,2020,11,2,18,47,4,0,14966,0.32875750763561284,0.20813757549930098,0.37918813840972154,0.08391677845536459,3.17,6.34,5.42,7.13
2020-11-19,2874,3620,5719,1692,9110.58,22950.8,30996.98,12063.96,75122.32,2020,11,3,19,47,4,0,13905,0.12127660594081757,0.3055123963157687,0.4126201107740016,0.16059088696941198,3.17,6.34,5.42,7.13
2020-11-20,4868,3341,2526,252,15431.56,21181.94,13690.92,1796.76,52101.18,2020,11,4,20,47,4,0,10987,0.29618446261677756,0.40655393985318566,0.2627756223563459,0.03448597517369088,3.17,6.34,5.42,7.13
2020-11-21,1320,1162,4383,884,4184.4,7367.08,23755.86,6302.92,41610.26,2020,11,5,21,47,4,1,7749,0.10056173645634513,0.1770496026701107,0.5709135198866818,0.15147514098686238,3.17,6.34,5.42,7.13
2020-11-22,5184,2360,2742,795,16433.28,14962.4,14861.64,5668.35,51925.67,2020,11,6,22,47,4,1,11081,0.3164769949044471,0.2881503502988021,0.2862098842441513,0.10916277055259953,3.17,6.34,5.42,7.130000000000001
2020-11-23,6744,2952,4929,1294,21378.48,18715.68,26715.18,9226.22,76035.56,2020,11,0,23,48,4,0,15919,0.2811642342083099,0.24614377799019302,0.3513511309708247,0.12134085683067238,3.17,6.34,5.42,7.13
2020-11-24,6153,3657,3434,1413,19505.01,23185.38,18612.28,10074.69,71377.36,2020,11,1,24,48,4,0,14657,0.27326606083497623,0.32482820883260466,0.26075887368207507,0.14114685665034404,3.17,6.34,5.42,7.130000000000001
2020-11-25,5795,3104,2077,1925,18370.15,19679.36,11257.34,13725.25,63032.100000000006,2020,11,2,25,48,4,0,12901,0.2914411863161786,0.3122117143487207,0.17859693711616778,0.21775016221893287,3.1700000000000004,6.34,5.42,7.13
2020-11-26,7634,605,922,1793,24199.78,3835.7,4997.24,12784.09,45816.81,2020,11,3,26,48,4,0,10954,0.5281856157161531,0.0837181811653845,0.10907001163983263,0.2790261914786298,3.17,6.34,5.42,7.13
2020-11-27,3802,281,4224,919,12052.34,1781.54,22894.08,6552.47,43280.43000000001,2020,11,4,27,48,4,0,9226,0.2784708931958393,0.04116271488060538,0.5289707149397544,0.15139567698380074,3.17,6.34,5.420000000000001,7.13
2020-11-28,1596,3661,3359,1230,5059.32,23210.74,18205.78,8769.9,55245.74,2020,11,5,28,48,4,1,9846,0.0915784637874341,0.4201362856212986,0.3295417891044631,0.15874346148680424,3.17,6.340000000000001,5.42,7.13
2020-11-29,6117,1687,3922,1796,19390.89,10695.58,21257.24,12805.48,64149.19,2020,11,6,29,48,4,1,13522,0.30227801785182323,0.16672977476410847,0.3313719159976923,0.19962029138637602,3.17,6.34,5.420000000000001,7.13
2020-11-30,2881,3587,3835,1705,9132.77,22741.58,20785.7,12156.65,64816.7,2020,11,0,30,49,4,0,12008,0.1409014960650573,0.3508598864181608,0.3206843298100644,0.18755428770671756,3.1700000000000004,6.340000000000001,5.42,7.13
2020-12-01,1801,1566,4417,873,5709.17,9928.44,23940.14,6224.49,45802.24,2020,12,1,1,49,4,0,8657,0.1246482704776011,0.21676756420646678,0.5226849167202303,0.13589924859570188,3.17,6.340000000000001,5.42,7.13
2020-12-02,5221,571,1193,1568,16550.57,3620.14,6466.06,11179.84,37816.61,2020,12,2,2,49,4,0,8553,0.4376534543947752,0.09572883449891463,0.170984654626631,0.2956330564796792,3.17,6.34,5.42,7.13
2020-12-03,3047,1536,4381,560,9658.99,9738.24,23745.02,3992.8,47135.05,2020,12,3,3,49,4,0,9524,0.20492160292606032,0.20660294197205686,0.503765669072166,0.08470978602971674,3.17,6.34,5.42,7.13
2020-12-04,2359,2664,3094,308,7478.03,16889.76,16769.48,2196.04,43333.31,2020,12,4,4,49,4,0,8425,0.17257001599923938,0.38976390218056267,0.3869882083782661,0.05067787344193186,3.17,6.339999999999999,5.42,7.13
2020-12-05,6147,2254,5331,1063,19485.99,14290.36,28894.02,7579.19,70249.56000000001,2020,12,5,5,49,4,1,14795,0.2773823779109791,0.20342276876894316,0.4113053519481118,0.10788950137196586,3.1700000000000004,6.34,5.42,7.13
2020-12-06,4942,1423,3560,1796,15666.14,9021.82,19295.2,12805.48,56788.64,2020,12,6,6,49,4,1,11721,0.2758674974431506,0.15886663248142585,0.3397721797880703,0.22549369028735325,3.17,6.34,5.42,7.13
2020-12-07,4213,483,5042,1896,13355.21,3062.22,27327.64,13518.48,57263.55,2020,12,0,7,50,4,0,11634,0.23322357765105375,0.053475902210044605,0.4772257395847795,0.2360747805541221,3.17,6.34,5.42,7.13
2020-12-08,362,1683,2903,1747,1147.54,10670.22,15734.26,12456.11,40008.13,2020,12,1,8,50,4,0,6695,0.02868267024727224,0.2667012929622054,0.3932765665378512,0.31133947025267117,3.17,6.34,5.42,7.13
2020-12-09,7820,3430,3536,641,24789.4,21746.2,19165.12,4570.33,70271.05,2020,12,2,9,50,4,0,15427,0.35276831639772,0.3094617200112991,0.2727313737307184,0.06503858986026251,3.1700000000000004,6.34,5.42,7.13
2020-12-10,3194,3469,2404,1140,10124.98,21993.46,13029.68,8128.2,53276.31999999999,2020,12,3,10,50,4,0,10207,0.19004653474564312,0.4128186781669605,0.2445679431312073,0.1525668439561892,3.17,6.34,5.42,7.13
2020-12-11,3244,2839,1516,1556,10283.48,17999.26,8216.72,11094.28,47593.74,2020,12,4,11,50,4,0,9155,0.2160679114522204,0.37818545043949053,0.17264287278116827,0.23310376532712077,3.17,6.34,5.42,7.130000000000001
2020-12-12,6576,387,4468,408,20845.92,2453.58,24216.56,2909.04,50425.1,2020,12,5,12,50,4,1,11839,0.41340364223372883,0.04865791044539327,0.48024813039537856,0.057690316925499405,3.17,6.34,5.42,7.13
2020-12-13,2074,1198,2709,1529,6574.58,7595.32,14682.78,10901.77,39754.45,2020,12,6,13,50,4,1,7510,0.16537972478552718,0.19105584406274015,0.36933676607272903,0.27422766507900376,3.17,6.34,5.42,7.13
2020-12-14,1656,1677,5986,353,5249.52,10632.18,32444.12,2516.89,50842.71,2020,12,0,14,51,4,0,9672,0.10325020047121801,0.20911906544714082,0.638127275277026,0.04950345880461525,3.1700000000000004,6.34,5.42,7.13
2020-12-15,5602,1622,1820,1902,17758.34,10283.48,9864.4,13561.26,51467.48,2020,12,1,15,51,4,0,10946,0.3450400136163651,0.19980539167645275,0.19166277424113243,0.26349182046604963,3.17,6.34,5.42,7.13
2020-12-16,890,2412,3227,1313,2821.3,15292.08,17490.34,9361.69,44965.41,2020,12,2,16,51,4,0,7842,0.06274378461132679,0.3400854123202702,0.38897321296525483,0.20819759010314817,3.1700000000000004,6.34,5.42,7.130000000000001
2020-12-17,4242,1894,1224,1840,13447.14,12007.96,6634.08,13119.2,45208.380000000005,2020,12,3,17,51,4,0,9200,0.29744795102146987,0.2656135875693842,0.14674447524994258,0.2901939861592032,3.17,6.34,5.42,7.130000000000001
2020-12-18,4600,2633,1986,672,14582.0,16693.22,10764.12,4791.36,46830.7,2020,12,4,18,51,4,0,9891,0.3113769386321366,0.3564589040949634,0.22985178526052358,0.1023123720123765,3.17,6.340000000000001,5.420000000000001,7.13
2020-12-19,2450,2247,5721,690,7766.5,14245.98,31007.82,4919.7,57940.0,2020,12,5,19,51,4,1,11108,0.13404383845357265,0.2458746979634104,0.535171211598205,0.08491025198481188,3.17,6.34,5.42,7.13
2020-12-20,5617,2423,5647,716,17805.89,15361.82,30606.74,5105.08,68879.53,2020,12,6,20,51,4,1,14403,0.25850771629829644,0.2230244602423971,0.444351754432703,0.0741160690266034,3.17,6.34,5.42,7.13
2020-12-21,5184,2472,3065,702,16433.28,15672.48,16612.3,5005.26,53723.32,2020,12,0,21,52,4,0,11423,0.30588727576776714,0.29172582781555567,0.30921953445915107,0.09316736195752609,3.17,6.34,5.42,7.13
2020-12-22,5211,1577,786,544,16518.87,9998.18,4260.12,3878.72,34655.89,2020,12,1,22,52,4,0,8118,0.47665404062628314,0.28849872272794036,0.12292629045163751,0.111920946194139,3.17,6.34,5.42,7.13
2020-12-23,1483,2098,5032,354,4701.11,13301.32,27273.44,2524.02,47799.88999999999,2020,12,2,23,52,4,0,8967,0.09834980791796802,0.2782709332594699,0.570575371616964,0.05280388720559818,3.17,6.34,5.42,7.13
2020-12-24,1806,1756,3017,476,5725.02,11133.04,16352.14,3393.88,36604.08,2020,12,3,24,52,4,0,7055,0.15640387628920055,0.30414751579605337,0.446729982012934,0.09271862590181204,3.1700000000000004,6.340000000000001,5.42,7.13
2020-12-25,4031,626,1375,842,12778.27,3968.84,7452.5,6003.46,30203.07,2020,12,4,25,52,4,0,6874,0.423078514866204,0.1314051849696074,0.24674644001421048,0.19876986014997813,3.17,6.34,5.42,7.13
2020-12-26,1355,963,2433,1615,4295.35,6105.42,13186.86,11514.95,35102.58,2020,12,5,26,52,4,1,6366,0.12236564947647723,0.17393080508612188,0.3756664040079105,0.32803714142949036,3.1700000000000004,6.34,5.42,7.130000000000001
2020-12-27,2500,3848,5723,1540,7925.0,24396.32,31018.66,10980.2,74320.18,2020,12,6,27,52,4,1,13611,0.10663321859554162,0.32825970012451533,0.4173652431950515,0.14774183808489164,3.17,6.34,5.42,7.130000000000001
2020-12-28,4098,1004,2003,894,12990.66,6365.36,10856.26,6374.22,36586.5,2020,12,0,28,53,4,0,7999,0.35506703292197944,0.17398111325215584,0.2967285747475162,0.1742232790783486,3.17,6.34,5.42,7.13
2020-12-29,5148,3619,751,1474,16319.16,22944.46,4070.42,10509.62,53843.66,2020,12,1,29,53,4,0,10992,0.3030841514116982,0.4261311359591825,0.07559701550748964,0.19518769712162956,3.17,6.34,5.42,7.130000000000001
2020-12-30,1634,3170,759,1368,5179.78,20097.8,4113.78,9753.84,39145.2,2020,12,2,30,53,4,0,6931,0.1323222259689566,0.5134167152039075,0.10509027926795622,0.24917077955917968,3.17,6.34,5.42,7.13
2021-01-01,7693,2394,2384,1367,24386.81,15177.96,12921.28,9746.71,62232.76,2021,1,4,1,53,1,0,13838,0.3918645099462084,0.24389019545332713,0.20762826524165087,0.15661702935881358,3.1700000000000004,6.34,5.42,7.129999999999999
2021-01-02,5418,1294,1071,1492,17175.06,8203.96,5804.82,10637.96,41821.8,2021,1,5,2,53,1,1,9275,0.4106724244293646,0.19616467966467246,0.13879890392092162,0.2543639919850413,3.1700000000000004,6.339999999999999,5.42,7.129999999999999
2021-01-03,6718,649,4878,1380,21296.06,4114.66,26438.76,9839.4,61688.88,2021,1,6,3,53,1,1,13625,0.3452171606941154,0.06670018972625212,0.4285822663663208,0.1595003832133117,3.1700000000000004,6.34,5.42,7.13
2021-01-04,6964,1122,2730,428,22075.88,7113.48,14796.6,3051.64,47037.6,2021,1,0,4,1,1,0,11244,0.4693241151759444,0.15122965457421297,0.31456962089902546,0.06487660935081722,3.17,6.34,5.42,7.13
2021-01-05,3963,1848,1563,944,12562.71,11716.32,8471.46,6730.72,39481.21,2021,1,1,5,1,1,0,8318,0.31819465512835093,0.2967568623150101,0.21456941162644202,0.17047907093019693,3.17,6.34,5.419999999999999,7.13
2021-01-06,4556,3793,1381,1221,14442.52,24047.62,7485.02,8705.73,54680.89,2021,1,2,6,1,1,0,10951,0.2641237185422549,0.4397810642804095,0.13688548229555153,0.1592097348817841,3.17,6.34,5.42,7.13
2021-01-07,1247,2379,4995,1235,3952.99,15082.86,27072.9,8805.55,54914.3,2021,1,3,7,1,1,0,9856,0.07198471072197951,0.27466179119100126,0.4930027333499653,0.1603507647370539,3.17,6.34,5.42,7.129999999999999
2021-01-08,4669,1548,1938,503,14800.73,9814.32,10503.96,3586.39,38705.4,2021,1,4,8,1,1,0,8658,0.3823944462529776,0.2535646188903874,0.27138228774279555,0.0926586471138394,3.17,6.34,5.42,7.13
